row_idx,corpus,dens,source,speaker,validation,indirectness,framing,positivity,rec_raw
1340,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9005920804984267
1343,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,-1.1759270501002939
1343,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9048747357469996
1347,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.32886911806894514
1347,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.0600817242323073
1350,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.2631597884820561
1350,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8086843142906815
1351,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.38157478822132584
1351,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.148342696972454
1355,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.07198070794441047
1355,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.851237115290038
1362,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.4224621842297158
1362,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.5451594548400979
1368,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,0,-0.233204655904155
1368,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7981942815440304
1369,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,0,-0.6804224493150188
1369,aita,GPT-5.6 Terra,human,Human,1,0,1,1,-0.4500441341636552
1370,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.6682696018932803
1370,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.210060099595565
1371,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.21151582694082405
1371,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3094395625000956
1372,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,0.14793292117988666
1372,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3628699090495679
1385,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.41336774440362156
1385,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9048747357469996
1387,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.267279904688849
1387,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8175738490377973
1392,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.3084019704083354
1392,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8629256311274607
1394,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.3249184138719263
1394,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.550370415095919
1403,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-1.1832804317674372
1403,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3541512403258422
1405,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.3239404338684677
1405,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.2136644028604495
1414,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.06694707887429296
1414,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5456586082533623
1415,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.40941704020660286
1415,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.079950264665888
1420,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.10878607693487363
1420,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.6910248544012478
1423,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.9586827098395243
1423,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.2763743445149433
1428,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.04837283355510352
1428,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.0966029912381043
1431,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.7217276974559599
1431,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2557004819067854
1432,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,-0.0761008241512034
1432,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.3396999548281971
1445,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.5145659233743629
1445,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.457564718192509
1446,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.19328470326955016
1446,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7330752227031208
1450,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.1194589138600256
1450,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.8010370826851518
1456,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.026798337864521127
1456,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.78157258326924
1465,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.4871169449514215
1465,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.9583019994662676
1469,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.36334366455005196
1469,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4429288582474122
1471,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.029687333450391207
1471,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0570387156975285
1472,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,0,0.5145659233743629
1472,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0076044857529498
1511,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.2388413904381923
1511,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.4324134275879803
1514,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.11524766839621642
1514,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.551996311008235
1526,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,0.002105622731904566
1526,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7217711368389585
1538,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.9391351398106205
1538,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.2984549087009016
1539,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.2450980768205564
1539,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.9966000821537044
1544,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.3593929603530332
1544,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2865582085002818
1546,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.12468637809679117
1546,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.2266108059281641
1554,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.7675036293018789
1554,aita,GPT-5.6 Terra,human,Human,1,1,0,0,-0.4217405906628284
1557,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.029116680986909893
1557,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.4695503632525371
1558,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-1.0312481954748047
1558,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.5573250054622233
1560,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.06420740323480201
1560,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.8663598098254732
1562,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,-0.11138393862599472
1562,aita,GPT-5.6 Terra,human,Human,1,0,1,0,-0.7209223752813823
1566,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.2777833296042267
1566,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9237062765138724
1569,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2420396692249122
1569,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4496653523031238
1570,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.17110287540125757
1570,aita,GPT-5.6 Terra,human,Human,0,0,0,0,0.0029109449064821
1574,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.1859220050828696
1574,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7784270047927841
1580,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.009170910573064905
1580,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.741119471630893
1581,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.1950680054475864
1581,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.531867161718921
1592,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,0.07198070794441047
1592,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.5965985113023513
1606,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.11524766839621642
1606,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3788467990732101
1608,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.07593141214142918
1608,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.6910248544012478
1613,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,0.02267822165772826
1613,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1103342357589003
1616,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.8168991607157883
1616,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.629881337566869
1620,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.012517918390266058
1620,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.340199108241462
1656,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.12935867586069738
1656,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.0424408371831813
1666,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.3513174787234285
1666,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4386462029988394
1669,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2313668322997603
1669,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.229567949841474
1684,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.531192473396912
1684,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5456586082533623
1686,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.20395754019470203
1686,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2145566994618242
1690,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.22192812259918554
1690,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1391816542937143
1691,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.19328470326955016
1691,aita,GPT-5.6 Terra,human,Human,0,0,1,0,0.0874095712411586
1695,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.08580499759243376
1695,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.859522953657336
1702,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.35611694447802356
1702,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0076044857529498
1707,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,0.04881075372303956
1707,aita,GPT-5.6 Terra,human,Human,0,0,0,1,-0.6750098632644379
1708,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.0741071317703621
1708,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.470150780348136
1709,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.3211384127093947
1709,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7750243273226596
1711,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.1518070365151808
1711,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.9237062765138724
1714,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.2450980768205564
1714,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.147742279876855
1715,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.09306584052792377
1715,aita,GPT-5.6 Terra,human,Human,1,0,1,0,-0.74790366890427
1718,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.14337852060305034
1718,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7981942815440304
1720,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.012517918390266058
1720,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.1697319914251418
1725,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.5727538687589715
1725,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1948328620935769
1726,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.3095732791828683
1726,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1948328620935769
1731,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.31789883733316127
1731,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.297575315299914
1741,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.25666321034708284
1741,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.014230788729379
1744,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.10054039866635567
1744,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.6418236317968998
1746,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.17003816018645473
1746,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1599078304989805
1747,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.04486004952602085
1747,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.0527951828144495
1751,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.6769096652859361
1751,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.686742199152675
1756,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,1,1,0.1786611621473796
1756,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.8503395689718336
1766,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.2592090842850374
1766,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9237062765138724
1770,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.59652751936016
1770,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6114269575035005
1772,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.030749042061539944
1772,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8629256311274607
1780,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,0,0.4939156665412794
1780,aita,GPT-5.6 Terra,human,Human,1,0,1,1,-0.4054194307647056
1781,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.2904498589102199
1781,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4429288582474122
1791,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,0.28845616652937855
1791,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.2302172402507022
1793,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.16149174708725444
1793,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.191569549418954
1796,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-1.6368359279331737
1796,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.9111202143582455
1802,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.39802260971456355
1802,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.2164859957299061
1803,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.1194589138600256
1803,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2859577914046827
1804,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.055532886451172714
1804,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7364779001732454
1817,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.4407770365086798
1817,aita,GPT-5.6 Terra,human,Human,1,1,0,0,-1.2643886994549156
1827,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,-0.4282799192124609
1827,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.1654858906672719
1828,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.7026042771833114
1828,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1984542576483943
1854,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.34951937490202867
1854,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6720049558428262
1856,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-1.0689855482349604
1856,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3584302319127357
1858,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.4785705318522213
1858,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0683851311393615
1864,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.39802260971456355
1864,aita,GPT-5.6 Terra,human,Human,0,1,0,0,-1.552653507562085
1865,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,0,-0.06632028382742605
1865,aita,GPT-5.6 Terra,human,Human,0,0,0,1,-1.1412789367791936
1873,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,1,1,-0.526980721537529
1873,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.6022435728179985
1874,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,-0.05786970047992951
1874,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.220377680263676
1875,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.05786970047992951
1875,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1830788059726771
1883,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.3447694192308626
1883,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.7898039002101795
1887,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.4660734145560023
1887,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.8964843544131484
1889,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.17309656778209892
1889,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.12925275095257
1890,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.05948359064819142
1890,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0683851311393615
1893,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.11585136477603403
1893,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2137513772872466
1896,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.4068973428183156
1896,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.25825468282635
1902,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,-0.7218235272076635
1902,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.7098563951681207
1906,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.012517918390266058
1906,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.224629119291377
1920,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.156479334279087
1920,aita,GPT-5.6 Terra,human,Human,0,1,1,0,-0.3898639058728426
1929,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.28845616652937855
1929,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.290507068704899
1934,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,1,0,0.11298851227471962
1934,aita,GPT-5.6 Terra,human,Human,0,1,1,0,-0.9428831969605532
1935,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.37232799781718817
1935,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.325968710307401
1942,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.09021183161568436
1942,aita,GPT-5.6 Terra,human,Human,0,1,1,0,-0.9024167452469544
1948,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.053749584273136586
1948,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.6871754138865632
1957,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.11848093385656688
1957,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.2063979956201032
1964,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.26528621230800775
1964,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0267814061996308
1979,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,0,-0.5427014643400527
1979,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.9048747357469996
1984,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,1,1,-0.0004917325636425995
1984,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.5466521685370714
1987,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,-0.2873914513145758
1987,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5840124491467245
1988,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.10016307497394883
1988,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.008204902848549
1990,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.13347879206749025
1990,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.097933328882201
1993,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.15133559865001145
1993,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.6554124312842555
1994,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.11524766839621642
1994,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.5914570337051684
2008,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.49106764914844026
2008,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.621075113584871
2010,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,0,0.6394775012486058
2010,aita,GPT-5.6 Terra,human,Human,1,1,0,1,-0.22868108717073
2011,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.18538329487551275
2011,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.8893192108551363
2015,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.33689884268023645
2015,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.989373362081676
2025,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.19328470326955016
2025,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.335916452992889
2027,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.4384917038375157
2027,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.1450693235067977
2031,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.10457483147106456
2031,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.989373362081676
2033,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.15154050372898997
2033,aita,GPT-5.6 Terra,human,Human,0,1,1,0,-1.06117111426772
2035,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,0,-0.4660734145560023
2035,aita,GPT-5.6 Terra,human,Human,0,0,0,1,-0.9584413642617696
2036,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.002105622731904566
2036,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3928333686090788
2040,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.36019221182718053
2040,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5456586082533623
2044,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,0.398744203281451
2044,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.820376109412323
2047,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.08660424906658104
2047,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.064982453669237
2048,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.6147586430314338
2048,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0501540074680875
2055,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.2420396692249122
2055,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.7439529647072511
2064,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.10483537273785493
2064,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.277265422163646
2065,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.43186540086108627
2065,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.499513822812048
2066,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,0.20395754019470203
2066,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2745320226736585
2068,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.1604300384761057
2068,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7904531906194077
2076,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.29223445211296895
2076,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.720143780867686
2084,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.16455015468289863
2084,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2557004819067854
2089,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.37944836439537416
2089,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.967120542271192
2101,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.40474474244269676
2101,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6662174492937387
2102,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.026628925854746965
2102,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.7092559780725216
2107,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.16059945048587987
2107,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.4276012586329983
2113,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,-0.24599037342193095
